time,ip,controller,order,inner,label,square,pennelement_type,pennelement_name,parameter,value,event_time,id,text,mod,lin,syn,dupl,comments
1734495798,78def88f4621394abd74ef32db1f5b9e,PennController,19,0,experiment,NULL,Scale,judgement,Choice,6,1734495760483,undefined,Не волнуйся%2C он у нас это спрашивал у каждого.,kazhdy,E,low,True,NULL
1734495798,78def88f4621394abd74ef32db1f5b9e,PennController,25,0,experiment,NULL,Scale,judgement,Choice,1,1734495764769,undefined,У него и больного часто получается лучше%2C чем других.,depic,R,high,False,NULL
1734495798,78def88f4621394abd74ef32db1f5b9e,PennController,40,0,experiment,NULL,Scale,judgement,Choice,2,1734495769146,undefined,Она мечтала у него обо всем спросить самого.,sam,E,low,False,NULL
1734495798,78def88f4621394abd74ef32db1f5b9e,PennController,17,0,experiment,NULL,Scale,judgement,Choice,7,1734495773262,undefined,У тебя иногда и у пьяного отлично голова работает.,depic,E,high,True,NULL
1734495798,78def88f4621394abd74ef32db1f5b9e,PennController,9,0,experiment,NULL,Scale,judgement,Choice,4,1734495777370,undefined,Я никогда раньше не был у него у больного.,depic,R,low,True,NULL
1734503271,102c73a2dc5ecd9644382db5c7d81b7a,PennController,23,0,experiment,NULL,Scale,judgement,Choice,2,1734503109675,undefined,У нас каждого сегодня есть чем поделиться.,kazhdy,R,high,False,NULL
1734503271,102c73a2dc5ecd9644382db5c7d81b7a,PennController,16,0,experiment,NULL,Scale,judgement,Choice,6,1734503114776,undefined,У меня сейчас у самого возникли вопросы к организаторам этого мероприятия.,sam,E,high,True,NULL
1734503271,102c73a2dc5ecd9644382db5c7d81b7a,PennController,27,0,experiment,NULL,Scale,judgement,Choice,2,1734503117407,undefined,Не волнуйся%2C он это спрашивал у нас каждого.,kazhdy,R,low,False,NULL
1734503271,102c73a2dc5ecd9644382db5c7d81b7a,PennController,40,0,experiment,NULL,Scale,judgement,Choice,1,1734503123604,undefined,Я узнал у нее все детали самой.,sam,E,low,False,NULL
1734503271,102c73a2dc5ecd9644382db5c7d81b7a,PennController,7,0,experiment,NULL,Scale,judgement,Choice,3,1734503128424,undefined,Она проверила домашнее задание у нас у каждого.,kazhdy,R,low,True,NULL
1734503271,102c73a2dc5ecd9644382db5c7d81b7a,PennController,39,0,experiment,NULL,Scale,judgement,Choice,3,1734503132680,undefined,Не волнуйся%2C он у нас это спрашивал каждого.,kazhdy,E,low,False,NULL
1734503271,102c73a2dc5ecd9644382db5c7d81b7a,PennController,33,0,experiment,NULL,Scale,judgement,Choice,3,1734503136427,undefined,И у пьяного тебя иногда отлично голова работает.,depic,L,high,False,NULL
1734503271,102c73a2dc5ecd9644382db5c7d81b7a,PennController,29,0,experiment,NULL,Scale,judgement,Choice,3,1734503142428,undefined,Я никогда раньше не был у него больного.,depic,R,low,False,NULL
1734503271,102c73a2dc5ecd9644382db5c7d81b7a,PennController,31,0,experiment,NULL,Scale,judgement,Choice,1,1734503144804,undefined,У каждого нас сегодня есть чем поделиться.,kazhdy,L,high,False,NULL
1734503271,102c73a2dc5ecd9644382db5c7d81b7a,PennController,19,0,experiment,NULL,Scale,judgement,Choice,3,1734503148987,undefined,Она проверила у нас домашнее задание у каждого.,kazhdy,E,low,True,NULL
1734503271,102c73a2dc5ecd9644382db5c7d81b7a,PennController,26,0,experiment,NULL,Scale,judgement,Choice,6,1734503152931,undefined,Мы уже бывали в гостях у них всех.,vse,R,low,False,NULL
1734503271,102c73a2dc5ecd9644382db5c7d81b7a,PennController,11,0,experiment,NULL,Scale,judgement,Choice,3,1734503159561,undefined,У каждого у них небось по куче денег.,kazhdy,L,high,True,NULL
1734503271,102c73a2dc5ecd9644382db5c7d81b7a,PennController,6,0,experiment,NULL,Scale,judgement,Choice,7,1734503162612,undefined,Он одолжил денег у них у всех.,vse,R,low,True,NULL
1734503271,102c73a2dc5ecd9644382db5c7d81b7a,PennController,12,0,experiment,NULL,Scale,judgement,Choice,2,1734503168640,undefined,У самого у меня сейчас возникли вопросы к организаторам этого мероприятия.,sam,L,high,True,NULL
1734503271,102c73a2dc5ecd9644382db5c7d81b7a,PennController,37,0,experiment,NULL,Scale,judgement,Choice,3,1734503173180,undefined,У тебя иногда и пьяного отлично голова работает.,depic,E,high,False,NULL
1734503271,102c73a2dc5ecd9644382db5c7d81b7a,PennController,22,0,experiment,NULL,Scale,judgement,Choice,5,1734503176215,undefined,У нас всех сегодня очень интересные доклады.,vse,R,high,False,NULL
1734503271,102c73a2dc5ecd9644382db5c7d81b7a,PennController,32,0,experiment,NULL,Scale,judgement,Choice,2,1734503180950,undefined,У самого него теперь почти нет денег.,sam,L,high,False,NULL
1734503271,102c73a2dc5ecd9644382db5c7d81b7a,PennController,4,0,experiment,NULL,Scale,judgement,Choice,7,1734503185319,undefined,У меня у самого сейчас возникли вопросы к организаторам этого мероприятия.,sam,R,high,True,NULL
1734503271,102c73a2dc5ecd9644382db5c7d81b7a,PennController,35,0,experiment,NULL,Scale,judgement,Choice,1,1734503190331,undefined,У нас сегодня каждого есть чем поделиться.,kazhdy,E,high,False,NULL
1734503271,102c73a2dc5ecd9644382db5c7d81b7a,PennController,21,0,experiment,NULL,Scale,judgement,Choice,3,1734503194011,undefined,Я каждый раз прошу у него помощи у уставшего.,depic,E,low,True,NULL
1734503271,102c73a2dc5ecd9644382db5c7d81b7a,PennController,14,0,experiment,NULL,Scale,judgement,Choice,6,1734503201552,undefined,У нас недавно у всех произошло трагическое событие.,vse,E,high,True,NULL
1734503271,102c73a2dc5ecd9644382db5c7d81b7a,PennController,17,0,experiment,NULL,Scale,judgement,Choice,7,1734503205537,undefined,У него часто и у больного получается лучше%2C чем других.,depic,E,high,True,NULL
1734503271,102c73a2dc5ecd9644382db5c7d81b7a,PennController,18,0,experiment,NULL,Scale,judgement,Choice,4,1734503209744,undefined,Он одолжил у них денег у всех.,vse,E,low,True,NULL
1734503271,102c73a2dc5ecd9644382db5c7d81b7a,PennController,9,0,experiment,NULL,Scale,judgement,Choice,6,1734503213335,undefined,Я каждый раз прошу помощи у него у уставшего.,depic,R,low,True,NULL
1734503271,102c73a2dc5ecd9644382db5c7d81b7a,PennController,10,0,experiment,NULL,Scale,judgement,Choice,7,1734503216160,undefined,У всех у нас недавно произошло трагическое событие.,vse,L,high,True,NULL
1734503271,102c73a2dc5ecd9644382db5c7d81b7a,PennController,41,0,experiment,NULL,Scale,judgement,Choice,2,1734503219483,undefined,Я у него никогда раньше не был больного.,depic,E,low,False,NULL
1734503271,102c73a2dc5ecd9644382db5c7d81b7a,PennController,24,0,experiment,NULL,Scale,judgement,Choice,6,1734503225271,undefined,У него самого теперь почти нет денег.,sam,R,high,False,NULL
1734503271,102c73a2dc5ecd9644382db5c7d81b7a,PennController,5,0,experiment,NULL,Scale,judgement,Choice,7,1734503228580,undefined,У него и у больного часто получается лучше%2C чем других.,depic,R,high,True,NULL
1734503271,102c73a2dc5ecd9644382db5c7d81b7a,PennController,36,0,experiment,NULL,Scale,judgement,Choice,2,1734503232740,undefined,У него теперь самого почти нет денег.,sam,E,high,False,NULL
1734503271,102c73a2dc5ecd9644382db5c7d81b7a,PennController,2,0,experiment,NULL,Scale,judgement,Choice,7,1734503234832,undefined,У нас у всех недавно произошло трагическое событие.,vse,R,high,True,NULL
1734503271,102c73a2dc5ecd9644382db5c7d81b7a,PennController,13,0,experiment,NULL,Scale,judgement,Choice,7,1734503242127,undefined,И у больного у него часто получается лучше%2C чем других.,depic,L,high,True,NULL
1734503271,102c73a2dc5ecd9644382db5c7d81b7a,PennController,34,0,experiment,NULL,Scale,judgement,Choice,2,1734503244539,undefined,У нас сегодня всех очень интересные доклады.,vse,E,high,False,NULL
1734503271,102c73a2dc5ecd9644382db5c7d81b7a,PennController,3,0,experiment,NULL,Scale,judgement,Choice,7,1734503246788,undefined,У них у каждого небось по куче денег.,kazhdy,R,high,True,NULL
1734503271,102c73a2dc5ecd9644382db5c7d81b7a,PennController,15,0,experiment,NULL,Scale,judgement,Choice,7,1734503249792,undefined,У них небось у каждого по куче денег.,kazhdy,E,high,True,NULL
1734503271,102c73a2dc5ecd9644382db5c7d81b7a,PennController,20,0,experiment,NULL,Scale,judgement,Choice,2,1734503253056,undefined,Она мечтала у него обо всем спросить у самого.,sam,E,low,True,NULL
1734503271,102c73a2dc5ecd9644382db5c7d81b7a,PennController,28,0,experiment,NULL,Scale,judgement,Choice,7,1734503255271,undefined,Я узнал все детали у нее самой.,sam,R,low,False,NULL
1734503271,102c73a2dc5ecd9644382db5c7d81b7a,PennController,38,0,experiment,NULL,Scale,judgement,Choice,3,1734503259447,undefined,Мы у них уже бывали в гостях всех.,vse,E,low,False,NULL
1734503271,102c73a2dc5ecd9644382db5c7d81b7a,PennController,30,0,experiment,NULL,Scale,judgement,Choice,7,1734503262775,undefined,У всех нас сегодня очень интересные доклады.,vse,L,high,False,NULL
1734503271,102c73a2dc5ecd9644382db5c7d81b7a,PennController,8,0,experiment,NULL,Scale,judgement,Choice,5,1734503267714,undefined,Она мечтала обо всем спросить у него у самого.,sam,R,low,True,NULL
1734503271,102c73a2dc5ecd9644382db5c7d81b7a,PennController,25,0,experiment,NULL,Scale,judgement,Choice,3,1734503270567,undefined,У тебя и пьяного иногда отлично голова работает.,depic,R,high,False,NULL
1734504354,a94f571a9adbe9ea5e957109f030dcef,PennController,33,0,experiment,NULL,Scale,judgement,Choice,3,1734504205612,undefined,И у больного него часто получается лучше%2C чем других.,depic,L,high,False,NULL
1734504354,a94f571a9adbe9ea5e957109f030dcef,PennController,11,0,experiment,NULL,Scale,judgement,Choice,2,1734504210209,undefined,У каждого у нас сегодня есть чем поделиться.,kazhdy,L,high,True,NULL
1734504354,a94f571a9adbe9ea5e957109f030dcef,PennController,12,0,experiment,NULL,Scale,judgement,Choice,4,1734504212776,undefined,У самого у него теперь почти нет денег.,sam,L,high,True,NULL
1734504354,a94f571a9adbe9ea5e957109f030dcef,PennController,26,0,experiment,NULL,Scale,judgement,Choice,4,1734504218344,undefined,Он одолжил денег у них всех.,vse,R,low,False,NULL
1734504354,a94f571a9adbe9ea5e957109f030dcef,PennController,39,0,experiment,NULL,Scale,judgement,Choice,2,1734504221177,undefined,Она проверила у нас домашнее задание каждого.,kazhdy,E,low,False,NULL
1734504354,a94f571a9adbe9ea5e957109f030dcef,PennController,31,0,experiment,NULL,Scale,judgement,Choice,4,1734504224445,undefined,У каждого них небось по куче денег.,kazhdy,L,high,False,NULL
1734504354,a94f571a9adbe9ea5e957109f030dcef,PennController,36,0,experiment,NULL,Scale,judgement,Choice,7,1734504230329,undefined,У меня сейчас самого возникли вопросы к организаторам этого мероприятия.,sam,E,high,False,NULL
1734504354,a94f571a9adbe9ea5e957109f030dcef,PennController,4,0,experiment,NULL,Scale,judgement,Choice,6,1734504232930,undefined,У него у самого теперь почти нет денег.,sam,R,high,True,NULL
1734504354,a94f571a9adbe9ea5e957109f030dcef,PennController,17,0,experiment,NULL,Scale,judgement,Choice,6,1734504235514,undefined,У тебя иногда и у пьяного отлично голова работает.,depic,E,high,True,NULL
1734504354,a94f571a9adbe9ea5e957109f030dcef,PennController,37,0,experiment,NULL,Scale,judgement,Choice,6,1734504238398,undefined,У него часто и больного получается лучше%2C чем других.,depic,E,high,False,NULL
1734504354,a94f571a9adbe9ea5e957109f030dcef,PennController,24,0,experiment,NULL,Scale,judgement,Choice,5,1734504245419,undefined,У меня самого сейчас возникли вопросы к организаторам этого мероприятия.,sam,R,high,False,NULL
1734504354,a94f571a9adbe9ea5e957109f030dcef,PennController,7,0,experiment,NULL,Scale,judgement,Choice,5,1734504250139,undefined,Не волнуйся%2C он это спрашивал у нас у каждого.,kazhdy,R,low,True,NULL
1734504354,a94f571a9adbe9ea5e957109f030dcef,PennController,3,0,experiment,NULL,Scale,judgement,Choice,6,1734504260452,undefined,У нас у каждого сегодня есть чем поделиться.,kazhdy,R,high,True,NULL
1734504354,a94f571a9adbe9ea5e957109f030dcef,PennController,21,0,experiment,NULL,Scale,judgement,Choice,2,1734504267420,undefined,Я у него никогда раньше не был у больного.,depic,E,low,True,NULL
1734504354,a94f571a9adbe9ea5e957109f030dcef,PennController,32,0,experiment,NULL,Scale,judgement,Choice,3,1734504270804,undefined,У самого меня сейчас возникли вопросы к организаторам этого мероприятия.,sam,L,high,False,NULL
1734504354,a94f571a9adbe9ea5e957109f030dcef,PennController,2,0,experiment,NULL,Scale,judgement,Choice,7,1734504274105,undefined,У нас у всех сегодня очень интересные доклады.,vse,R,high,True,NULL
1734504354,a94f571a9adbe9ea5e957109f030dcef,PennController,30,0,experiment,NULL,Scale,judgement,Choice,7,1734504276680,undefined,У всех нас недавно произошло трагическое событие.,vse,L,high,False,NULL
1734504354,a94f571a9adbe9ea5e957109f030dcef,PennController,9,0,experiment,NULL,Scale,judgement,Choice,1,1734504280973,undefined,Я никогда раньше не был у него у больного.,depic,R,low,True,NULL
1734504354,a94f571a9adbe9ea5e957109f030dcef,PennController,5,0,experiment,NULL,Scale,judgement,Choice,5,1734504283457,undefined,У тебя и у пьяного иногда отлично голова работает.,depic,R,high,True,NULL
1734504354,a94f571a9adbe9ea5e957109f030dcef,PennController,34,0,experiment,NULL,Scale,judgement,Choice,1,1734504287057,undefined,У нас недавно всех произошло трагическое событие.,vse,E,high,False,NULL
1734504354,a94f571a9adbe9ea5e957109f030dcef,PennController,38,0,experiment,NULL,Scale,judgement,Choice,1,1734504289308,undefined,Он одолжил у них денег всех.,vse,E,low,False,NULL
1734504354,a94f571a9adbe9ea5e957109f030dcef,PennController,40,0,experiment,NULL,Scale,judgement,Choice,6,1734504292609,undefined,Она мечтала у него обо всем спросить самого.,sam,E,low,False,NULL
1734504354,a94f571a9adbe9ea5e957109f030dcef,PennController,13,0,experiment,NULL,Scale,judgement,Choice,5,1734504297330,undefined,И у пьяного у тебя иногда отлично голова работает.,depic,L,high,True,NULL
1734504354,a94f571a9adbe9ea5e957109f030dcef,PennController,16,0,experiment,NULL,Scale,judgement,Choice,4,1734504300165,undefined,У него теперь у самого почти нет денег.,sam,E,high,True,NULL
1734504354,a94f571a9adbe9ea5e957109f030dcef,PennController,18,0,experiment,NULL,Scale,judgement,Choice,4,1734504302839,undefined,Мы у них уже бывали в гостях у всех.,vse,E,low,True,NULL
1734504354,a94f571a9adbe9ea5e957109f030dcef,PennController,28,0,experiment,NULL,Scale,judgement,Choice,6,1734504309891,undefined,Она мечтала обо всем спросить у него самого.,sam,R,low,False,NULL
1734504354,a94f571a9adbe9ea5e957109f030dcef,PennController,20,0,experiment,NULL,Scale,judgement,Choice,3,1734504316518,undefined,Я узнал у нее все детали у самой.,sam,E,low,True,NULL
1734504354,a94f571a9adbe9ea5e957109f030dcef,PennController,35,0,experiment,NULL,Scale,judgement,Choice,2,1734504320202,undefined,У них небось каждого по куче денег.,kazhdy,E,high,False,NULL
1734504354,a94f571a9adbe9ea5e957109f030dcef,PennController,27,0,experiment,NULL,Scale,judgement,Choice,3,1734504322986,undefined,Она проверила домашнее задание у нас каждого.,kazhdy,R,low,False,NULL
1734504354,a94f571a9adbe9ea5e957109f030dcef,PennController,41,0,experiment,NULL,Scale,judgement,Choice,1,1734504326052,undefined,Я каждый раз прошу у него помощи уставшего.,depic,E,low,False,NULL
1734504354,a94f571a9adbe9ea5e957109f030dcef,PennController,25,0,experiment,NULL,Scale,judgement,Choice,4,1734504328170,undefined,У него и больного часто получается лучше%2C чем других.,depic,R,high,False,NULL
1734504354,a94f571a9adbe9ea5e957109f030dcef,PennController,23,0,experiment,NULL,Scale,judgement,Choice,6,1734504330787,undefined,У них каждого небось по куче денег.,kazhdy,R,high,False,NULL
1734504354,a94f571a9adbe9ea5e957109f030dcef,PennController,29,0,experiment,NULL,Scale,judgement,Choice,3,1734504333470,undefined,Я каждый раз прошу помощи у него уставшего.,depic,R,low,False,NULL
1734504354,a94f571a9adbe9ea5e957109f030dcef,PennController,19,0,experiment,NULL,Scale,judgement,Choice,6,1734504336755,undefined,Не волнуйся%2C он у нас это спрашивал у каждого.,kazhdy,E,low,True,NULL
1734504354,a94f571a9adbe9ea5e957109f030dcef,PennController,15,0,experiment,NULL,Scale,judgement,Choice,6,1734504339872,undefined,У нас сегодня у каждого есть чем поделиться.,kazhdy,E,high,True,NULL
1734504354,a94f571a9adbe9ea5e957109f030dcef,PennController,14,0,experiment,NULL,Scale,judgement,Choice,6,1734504342423,undefined,У нас сегодня у всех очень интересные доклады.,vse,E,high,True,NULL
1734504354,a94f571a9adbe9ea5e957109f030dcef,PennController,8,0,experiment,NULL,Scale,judgement,Choice,1,1734504345357,undefined,Я узнал все детали у нее у самой.,sam,R,low,True,NULL
1734504354,a94f571a9adbe9ea5e957109f030dcef,PennController,10,0,experiment,NULL,Scale,judgement,Choice,6,1734504348474,undefined,У всех у нас сегодня очень интересные доклады.,vse,L,high,True,NULL
1734504354,a94f571a9adbe9ea5e957109f030dcef,PennController,6,0,experiment,NULL,Scale,judgement,Choice,5,1734504351408,undefined,Мы уже бывали в гостях у них у всех.,vse,R,low,True,NULL
1734504354,a94f571a9adbe9ea5e957109f030dcef,PennController,22,0,experiment,NULL,Scale,judgement,Choice,7,1734504354025,undefined,У нас всех недавно произошло трагическое событие.,vse,R,high,False,NULL
1734508372,830e262efb9d41b57de297d6c6556eec,PennController,8,0,experiment,NULL,Scale,judgement,Choice,2,1734508244449,undefined,Она мечтала обо всем спросить у него у самого.,sam,R,low,True,NULL
1734508372,830e262efb9d41b57de297d6c6556eec,PennController,14,0,experiment,NULL,Scale,judgement,Choice,1,1734508248040,undefined,У нас недавно у всех произошло трагическое событие.,vse,E,high,True,NULL
1734508372,830e262efb9d41b57de297d6c6556eec,PennController,17,0,experiment,NULL,Scale,judgement,Choice,1,1734508251639,undefined,У него часто и у больного получается лучше%2C чем других.,depic,E,high,True,NULL
1734508372,830e262efb9d41b57de297d6c6556eec,PennController,18,0,experiment,NULL,Scale,judgement,Choice,1,1734508255014,undefined,Он одолжил у них денег у всех.,vse,E,low,True,NULL
1734508372,830e262efb9d41b57de297d6c6556eec,PennController,22,0,experiment,NULL,Scale,judgement,Choice,1,1734508260897,undefined,У нас всех сегодня очень интересные доклады.,vse,R,high,False,NULL
1734508372,830e262efb9d41b57de297d6c6556eec,PennController,3,0,experiment,NULL,Scale,judgement,Choice,5,1734508266048,undefined,У них у каждого небось по куче денег.,kazhdy,R,high,True,NULL
1734508372,830e262efb9d41b57de297d6c6556eec,PennController,24,0,experiment,NULL,Scale,judgement,Choice,6,1734508268727,undefined,У него самого теперь почти нет денег.,sam,R,high,False,NULL
1734508372,830e262efb9d41b57de297d6c6556eec,PennController,30,0,experiment,NULL,Scale,judgement,Choice,2,1734508272120,undefined,У всех нас сегодня очень интересные доклады.,vse,L,high,False,NULL
1734508372,830e262efb9d41b57de297d6c6556eec,PennController,20,0,experiment,NULL,Scale,judgement,Choice,1,1734508275656,undefined,Она мечтала у него обо всем спросить у самого.,sam,E,low,True,NULL
1734508372,830e262efb9d41b57de297d6c6556eec,PennController,2,0,experiment,NULL,Scale,judgement,Choice,5,1734508280746,undefined,У нас у всех недавно произошло трагическое событие.,vse,R,high,True,NULL
1734508372,830e262efb9d41b57de297d6c6556eec,PennController,11,0,experiment,NULL,Scale,judgement,Choice,1,1734508284207,undefined,У каждого у них небось по куче денег.,kazhdy,L,high,True,NULL
1734508372,830e262efb9d41b57de297d6c6556eec,PennController,12,0,experiment,NULL,Scale,judgement,Choice,1,1734508289395,undefined,У самого у меня сейчас возникли вопросы к организаторам этого мероприятия.,sam,L,high,True,NULL
1734508372,830e262efb9d41b57de297d6c6556eec,PennController,28,0,experiment,NULL,Scale,judgement,Choice,6,1734508292475,undefined,Я узнал все детали у нее самой.,sam,R,low,False,NULL
1734508372,830e262efb9d41b57de297d6c6556eec,PennController,36,0,experiment,NULL,Scale,judgement,Choice,1,1734508294468,undefined,У него теперь самого почти нет денег.,sam,E,high,False,NULL
1734508372,830e262efb9d41b57de297d6c6556eec,PennController,16,0,experiment,NULL,Scale,judgement,Choice,6,1734508297374,undefined,У меня сейчас у самого возникли вопросы к организаторам этого мероприятия.,sam,E,high,True,NULL
1734508372,830e262efb9d41b57de297d6c6556eec,PennController,33,0,experiment,NULL,Scale,judgement,Choice,1,1734508300115,undefined,И у пьяного тебя иногда отлично голова работает.,depic,L,high,False,NULL
1734508372,830e262efb9d41b57de297d6c6556eec,PennController,21,0,experiment,NULL,Scale,judgement,Choice,1,1734508305502,undefined,Я каждый раз прошу у него помощи у уставшего.,depic,E,low,True,NULL
1734508372,830e262efb9d41b57de297d6c6556eec,PennController,38,0,experiment,NULL,Scale,judgement,Choice,1,1734508307566,undefined,Мы у них уже бывали в гостях всех.,vse,E,low,False,NULL
1734508372,830e262efb9d41b57de297d6c6556eec,PennController,15,0,experiment,NULL,Scale,judgement,Choice,5,1734508311548,undefined,У них небось у каждого по куче денег.,kazhdy,E,high,True,NULL
1734508372,830e262efb9d41b57de297d6c6556eec,PennController,10,0,experiment,NULL,Scale,judgement,Choice,5,1734508314822,undefined,У всех у нас недавно произошло трагическое событие.,vse,L,high,True,NULL
1734508372,830e262efb9d41b57de297d6c6556eec,PennController,29,0,experiment,NULL,Scale,judgement,Choice,2,1734508318637,undefined,Я никогда раньше не был у него больного.,depic,R,low,False,NULL
1734508372,830e262efb9d41b57de297d6c6556eec,PennController,5,0,experiment,NULL,Scale,judgement,Choice,1,1734508321646,undefined,У него и у больного часто получается лучше%2C чем других.,depic,R,high,True,NULL
1734508372,830e262efb9d41b57de297d6c6556eec,PennController,37,0,experiment,NULL,Scale,judgement,Choice,1,1734508323617,undefined,У тебя иногда и пьяного отлично голова работает.,depic,E,high,False,NULL
1734508372,830e262efb9d41b57de297d6c6556eec,PennController,39,0,experiment,NULL,Scale,judgement,Choice,1,1734508326988,undefined,Не волнуйся%2C он у нас это спрашивал каждого.,kazhdy,E,low,False,NULL
1734508372,830e262efb9d41b57de297d6c6556eec,PennController,34,0,experiment,NULL,Scale,judgement,Choice,1,1734508329401,undefined,У нас сегодня всех очень интересные доклады.,vse,E,high,False,NULL
1734508372,830e262efb9d41b57de297d6c6556eec,PennController,35,0,experiment,NULL,Scale,judgement,Choice,1,1734508331329,undefined,У нас сегодня каждого есть чем поделиться.,kazhdy,E,high,False,NULL
1734508372,830e262efb9d41b57de297d6c6556eec,PennController,19,0,experiment,NULL,Scale,judgement,Choice,5,1734508336019,undefined,Она проверила у нас домашнее задание у каждого.,kazhdy,E,low,True,NULL
1734508372,830e262efb9d41b57de297d6c6556eec,PennController,25,0,experiment,NULL,Scale,judgement,Choice,2,1734508339373,undefined,У тебя и пьяного иногда отлично голова работает.,depic,R,high,False,NULL
1734508372,830e262efb9d41b57de297d6c6556eec,PennController,27,0,experiment,NULL,Scale,judgement,Choice,1,1734508342421,undefined,Не волнуйся%2C он это спрашивал у нас каждого.,kazhdy,R,low,False,NULL
1734508372,830e262efb9d41b57de297d6c6556eec,PennController,6,0,experiment,NULL,Scale,judgement,Choice,5,1734508346635,undefined,Он одолжил денег у них у всех.,vse,R,low,True,NULL
1734508372,830e262efb9d41b57de297d6c6556eec,PennController,13,0,experiment,NULL,Scale,judgement,Choice,1,1734508349205,undefined,И у больного у него часто получается лучше%2C чем других.,depic,L,high,True,NULL
1734508372,830e262efb9d41b57de297d6c6556eec,PennController,26,0,experiment,NULL,Scale,judgement,Choice,1,1734508351412,undefined,Мы уже бывали в гостях у них всех.,vse,R,low,False,NULL
1734508372,830e262efb9d41b57de297d6c6556eec,PennController,40,0,experiment,NULL,Scale,judgement,Choice,1,1734508353779,undefined,Я узнал у нее все детали самой.,sam,E,low,False,NULL
1734508372,830e262efb9d41b57de297d6c6556eec,PennController,23,0,experiment,NULL,Scale,judgement,Choice,1,1734508356174,undefined,У нас каждого сегодня есть чем поделиться.,kazhdy,R,high,False,NULL
1734508372,830e262efb9d41b57de297d6c6556eec,PennController,9,0,experiment,NULL,Scale,judgement,Choice,5,1734508358932,undefined,Я каждый раз прошу помощи у него у уставшего.,depic,R,low,True,NULL
1734508372,830e262efb9d41b57de297d6c6556eec,PennController,7,0,experiment,NULL,Scale,judgement,Choice,4,1734508362300,undefined,Она проверила домашнее задание у нас у каждого.,kazhdy,R,low,True,NULL
1734508372,830e262efb9d41b57de297d6c6556eec,PennController,32,0,experiment,NULL,Scale,judgement,Choice,1,1734508364900,undefined,У самого него теперь почти нет денег.,sam,L,high,False,NULL
1734508372,830e262efb9d41b57de297d6c6556eec,PennController,31,0,experiment,NULL,Scale,judgement,Choice,1,1734508367492,undefined,У каждого нас сегодня есть чем поделиться.,kazhdy,L,high,False,NULL
1734508372,830e262efb9d41b57de297d6c6556eec,PennController,41,0,experiment,NULL,Scale,judgement,Choice,1,1734508369607,undefined,Я у него никогда раньше не был больного.,depic,E,low,False,NULL
1734508372,830e262efb9d41b57de297d6c6556eec,PennController,4,0,experiment,NULL,Scale,judgement,Choice,6,1734508372365,undefined,У меня у самого сейчас возникли вопросы к организаторам этого мероприятия.,sam,R,high,True,NULL
1734508671,ca6f0c299de56110c2c2a17f5be5b64b,PennController,29,0,experiment,NULL,Scale,judgement,Choice,7,1734508481647,undefined,Я каждый раз прошу помощи у него уставшего.,depic,R,low,False,NULL
1734508671,ca6f0c299de56110c2c2a17f5be5b64b,PennController,30,0,experiment,NULL,Scale,judgement,Choice,7,1734508487149,undefined,У всех нас недавно произошло трагическое событие.,vse,L,high,False,NULL
1734508671,ca6f0c299de56110c2c2a17f5be5b64b,PennController,31,0,experiment,NULL,Scale,judgement,Choice,1,1734508489709,undefined,У каждого них небось по куче денег.,kazhdy,L,high,False,NULL
1734508671,ca6f0c299de56110c2c2a17f5be5b64b,PennController,38,0,experiment,NULL,Scale,judgement,Choice,1,1734508492489,undefined,Он одолжил у них денег всех.,vse,E,low,False,NULL
1734508671,ca6f0c299de56110c2c2a17f5be5b64b,PennController,3,0,experiment,NULL,Scale,judgement,Choice,7,1734508496751,undefined,У нас у каждого сегодня есть чем поделиться.,kazhdy,R,high,True,NULL
1734508671,ca6f0c299de56110c2c2a17f5be5b64b,PennController,40,0,experiment,NULL,Scale,judgement,Choice,2,1734508507232,undefined,Она мечтала у него обо всем спросить самого.,sam,E,low,False,NULL
1734508671,ca6f0c299de56110c2c2a17f5be5b64b,PennController,34,0,experiment,NULL,Scale,judgement,Choice,1,1734508512268,undefined,У нас недавно всех произошло трагическое событие.,vse,E,high,False,NULL
1734508671,ca6f0c299de56110c2c2a17f5be5b64b,PennController,17,0,experiment,NULL,Scale,judgement,Choice,7,1734508517061,undefined,У тебя иногда и у пьяного отлично голова работает.,depic,E,high,True,NULL
1734508671,ca6f0c299de56110c2c2a17f5be5b64b,PennController,19,0,experiment,NULL,Scale,judgement,Choice,4,1734508526169,undefined,Не волнуйся%2C он у нас это спрашивал у каждого.,kazhdy,E,low,True,NULL
1734508671,ca6f0c299de56110c2c2a17f5be5b64b,PennController,9,0,experiment,NULL,Scale,judgement,Choice,5,1734508531550,undefined,Я никогда раньше не был у него у больного.,depic,R,low,True,NULL
1734508671,ca6f0c299de56110c2c2a17f5be5b64b,PennController,36,0,experiment,NULL,Scale,judgement,Choice,3,1734508538596,undefined,У меня сейчас самого возникли вопросы к организаторам этого мероприятия.,sam,E,high,False,NULL
1734508671,ca6f0c299de56110c2c2a17f5be5b64b,PennController,21,0,experiment,NULL,Scale,judgement,Choice,3,1734508545394,undefined,Я у него никогда раньше не был у больного.,depic,E,low,True,NULL
1734508671,ca6f0c299de56110c2c2a17f5be5b64b,PennController,35,0,experiment,NULL,Scale,judgement,Choice,1,1734508548214,undefined,У них небось каждого по куче денег.,kazhdy,E,high,False,NULL
